image_name,rotation_angle,ssim
raw_948_1.jpg,-3.695878267,0.577601728
raw_663_1.jpg,-1.808454037,0.930037478
raw_626_1.jpg,-1.617348671,0.812969822
raw_18_1.jpg,0.494050056,0.912188288
raw_333_1.jpg,-3.650771379,0.705081971
raw_376_1.jpg,3.719208002,0.85618719
raw_834_1.jpg,3.840478897,0.78943348
raw_647_1.jpg,-1.316400528,0.742848508
raw_296_1.jpg,0.930316389,0.836790335
raw_602_1.jpg,-2.325992346,0.715498682
raw_929_1.jpg,0.261058003,0.689378719
raw_197_1.jpg,-0.81894201,0.822245735
raw_546_1.jpg,-3.302473783,0.940362543
raw_991_1.jpg,-2.617900372,0.958808833
raw_503_1.jpg,1.794681191,0.753892239
raw_687_1.jpg,-2.235300303,0.79429691
raw_256_1.jpg,-2.048522949,0.831216546
raw_213_1.jpg,-3.013880968,0.942683343
raw_914_1.jpg,2.346312284,0.725940427
raw_157_1.jpg,-0.589152396,0.800221098
raw_586_1.jpg,-2.883079767,0.873765429
raw_951_1.jpg,0.476305783,0.861430001
raw_112_1.jpg,-3.028942823,0.793890264
raw_722_1.jpg,-2.198226929,0.849908298
raw_767_1.jpg,0.097259827,0.81344025
raw_809_1.jpg,4.862596512,0.89040053
raw_60_1.jpg,0.238852561,0.835879649
raw_423_1.jpg,0.465549022,0.657635904
raw_25_1.jpg,-2.089199543,0.758180182
raw_466_1.jpg,-1.240700603,0.659932696
raw_193_1.jpg,3.286828279,0.803406233
raw_542_1.jpg,2.667448044,0.844387887
raw_995_1.jpg,-0.861406505,0.871426707
raw_507_1.jpg,3.689972639,0.575295405
raw_643_1.jpg,2.805728197,0.737045796
raw_292_1.jpg,-0.074774496,0.86725088
raw_606_1.jpg,-1.558817983,0.818452571
raw_968_1.jpg,-1.661542177,0.952160109
raw_875_1.jpg,-4.486531734,0.919166584
raw_830_1.jpg,2.58775115,0.878900494
raw_59_1.jpg,-3.67277813,0.805794646
raw_888_1.jpg,-0.651356995,0.897747972
raw_337_1.jpg,4.764556408,0.84897268
raw_372_1.jpg,-2.103191376,0.653250024
raw_64_1.jpg,-3.252789259,0.845429896
raw_427_1.jpg,-3.903526545,0.618082156
raw_21_1.jpg,-2.658985376,0.805099222
raw_462_1.jpg,-2.044591665,0.788753465
raw_726_1.jpg,1.948314428,0.87869158
raw_763_1.jpg,0.595882475,0.835341965
raw_99_1.jpg,2.208645821,0.791311674
raw_848_1.jpg,-3.438257456,0.706784279
raw_910_1.jpg,-1.996382475,0.496572358
raw_153_1.jpg,2.646305323,0.924537466
raw_582_1.jpg,3.043334961,0.887590837
raw_955_1.jpg,0.614621401,0.51874084
raw_116_1.jpg,1.079052448,0.807111373
raw_683_1.jpg,-4.014550209,0.776458929
raw_252_1.jpg,3.58277154,0.910358367
raw_217_1.jpg,-0.998095334,0.992158752
raw_829_1.jpg,-0.592818677,0.860804331
raw_702_1.jpg,-1.420547247,0.94206246
raw_747_1.jpg,-2.764146805,0.882291602
raw_396_1.jpg,1.41113019,0.571256722
raw_891_1.jpg,-0.328175038,0.788918511
raw_40_1.jpg,-0.644679248,0.762586176
raw_403_1.jpg,-0.525906086,0.911725714
raw_446_1.jpg,-3.054593325,0.631642402
raw_276_1.jpg,-3.665435553,0.727678764
raw_934_1.jpg,2.181624413,0.763607245
raw_177_1.jpg,-1.806914806,0.798533911
raw_971_1.jpg,3.809577465,0.408867545
raw_132_1.jpg,0.157851875,0.789492676
raw_909_1.jpg,-1.580582976,0.477910095
raw_667_1.jpg,-3.471999407,0.834037884
raw_622_1.jpg,0.72357136,0.778655548
raw_566_1.jpg,-1.977645636,0.802976935
raw_523_1.jpg,0.580281198,0.918238446
raw_313_1.jpg,-1.680776834,0.45603818
raw_787_1.jpg,0.94420588,0.834618425
raw_356_1.jpg,-2.742953777,0.593436288
raw_38_1.jpg,-0.762754261,0.882962472
raw_851_1.jpg,3.645322084,0.698232629
raw_80_1.jpg,-1.261607289,0.857514649
raw_814_1.jpg,0.480831563,0.91102943
raw_486_1.jpg,0.717511535,0.661409651
raw_564_1.jpg,3.572889566,0.771893174
raw_521_1.jpg,3.169768095,0.683336899
raw_249_1.jpg,-3.578962564,0.75631148
raw_698_1.jpg,1.285752416,0.800504215
raw_665_1.jpg,-0.168482125,0.951855916
raw_620_1.jpg,1.795850754,0.952821665
raw_599_1.jpg,-4.479954243,0.743420973
raw_148_1.jpg,1.677810431,0.858898723
raw_778_1.jpg,1.441491485,0.837220534
raw_853_1.jpg,-1.048720121,0.853802626
raw_82_1.jpg,0.356463581,0.759828511
raw_816_1.jpg,4.010457993,0.841542067
raw_484_1.jpg,-3.895530462,0.579082067
raw_479_1.jpg,-3.344408035,0.84230252
raw_311_1.jpg,-0.048814885,0.562916915
raw_785_1.jpg,2.775785208,0.929061172
raw_354_1.jpg,3.516238928,0.75618516
raw_893_1.jpg,0.509346545,0.637363064
raw_42_1.jpg,-4.416769028,0.946221867
raw_401_1.jpg,1.211369514,0.700626932
raw_444_1.jpg,3.505841494,0.546763274
raw_369_1.jpg,-2.660694838,0.723703944
raw_700_1.jpg,-2.254301786,0.910019664
raw_745_1.jpg,-3.461334944,0.784608089
raw_394_1.jpg,-1.573209882,0.761708957
raw_289_1.jpg,-1.849510193,0.569961462
raw_658_1.jpg,-0.109152131,0.846455363
raw_936_1.jpg,0.013436563,0.883548117
raw_175_1.jpg,-0.100600056,0.856524875
raw_973_1.jpg,0.503106058,0.994834834
raw_130_1.jpg,-2.155813456,0.810764625
raw_559_1.jpg,3.35762167,0.820712352
raw_188_1.jpg,1.898177624,0.76110417
raw_274_1.jpg,-1.179190755,0.709084918
raw_724_1.jpg,0.210728467,0.939866406
raw_761_1.jpg,-0.141470104,0.872217959
raw_308_1.jpg,-3.867325544,0.572357671
raw_66_1.jpg,-2.865882397,0.839156842
raw_425_1.jpg,0.579169333,0.620727687
raw_23_1.jpg,1.431753397,0.605898117
raw_460_1.jpg,2.197535753,0.692562091
raw_681_1.jpg,0.576795995,0.984538441
raw_250_1.jpg,-0.555010915,0.689576524
raw_215_1.jpg,0.204442739,0.949698843
raw_538_1.jpg,-1.872925758,0.826587293
raw_912_1.jpg,-3.398201227,0.561958196
raw_151_1.jpg,-0.6197052,0.919067071
raw_580_1.jpg,2.903392076,0.831630187
raw_957_1.jpg,-0.352173328,0.726876261
raw_114_1.jpg,-1.898175001,0.784321707
raw_639_1.jpg,2.036970377,0.83205099
raw_129_1.jpg,-0.418720007,0.851389817
raw_641_1.jpg,-1.465406418,0.939768646
raw_290_1.jpg,-0.486029088,0.909584122
raw_604_1.jpg,-0.291747689,0.915296457
raw_191_1.jpg,-2.368150234,0.757205237
raw_540_1.jpg,0.680058599,0.79828864
raw_997_1.jpg,-1.626626492,0.855781036
raw_505_1.jpg,-0.164132774,0.708849468
raw_335_1.jpg,2.229141951,0.812560072
raw_370_1.jpg,-1.245951176,0.77810931
raw_418_1.jpg,1.971164703,0.758738008
raw_877_1.jpg,-1.82328546,0.823962503
raw_832_1.jpg,-1.936027408,0.940016321
raw_719_1.jpg,1.357871294,0.909872316
raw_526_1.jpg,2.5776577,0.69613968
raw_563_1.jpg,0.244360209,0.798548516
raw_949_1.jpg,-3.824341536,0.606704992
raw_627_1.jpg,-0.562099755,0.898558023
raw_662_1.jpg,-0.219458461,0.830885304
raw_811_1.jpg,-4.430664539,0.854460584
raw_483_1.jpg,3.609300613,0.576524016
raw_854_1.jpg,-0.225464463,0.844039547
raw_85_1.jpg,-1.029067993,0.979678601
raw_782_1.jpg,0.057630725,0.801526117
raw_353_1.jpg,-2.433752298,0.76884943
raw_316_1.jpg,-0.40855208,0.778052236
raw_78_1.jpg,2.368336201,0.762081481
raw_443_1.jpg,-2.781094313,0.56834236
raw_894_1.jpg,-0.222944885,0.781869424
raw_45_1.jpg,0.515825391,0.877762281
raw_406_1.jpg,3.893329382,0.629181044
raw_869_1.jpg,3.476856947,0.59800698
raw_742_1.jpg,0.005791791,0.866507019
raw_393_1.jpg,2.616192579,0.884410689
raw_707_1.jpg,0.359128475,0.564825822
raw_137_1.jpg,-3.52816987,0.839646896
raw_974_1.jpg,-1.245030165,0.914548912
raw_172_1.jpg,-2.711984396,0.811800446
raw_931_1.jpg,4.336369514,0.749604895
raw_273_1.jpg,1.507897377,0.698520845
raw_989_1.jpg,2.11073494,0.849231678
raw_766_1.jpg,3.07251358,0.822496264
raw_723_1.jpg,2.828444242,0.825418567
raw_808_1.jpg,-2.499073505,0.816598019
raw_24_1.jpg,1.396820068,0.725476177
raw_467_1.jpg,2.634217024,0.701631608
raw_61_1.jpg,-4.077579498,0.861608005
raw_422_1.jpg,1.27887857,0.738428579
raw_212_1.jpg,-1.960668206,0.790240442
raw_686_1.jpg,0.690354645,0.787464167
raw_257_1.jpg,1.489992619,0.546431167
raw_113_1.jpg,1.386129141,0.789427594
raw_950_1.jpg,-0.562642992,0.647645601
raw_156_1.jpg,-1.873583078,0.773752111
raw_915_1.jpg,-3.358394623,0.661093416
raw_587_1.jpg,1.402791023,0.837204983
raw_603_1.jpg,-3.228433609,0.735203396
raw_646_1.jpg,-0.356854022,0.838084426
raw_297_1.jpg,-0.076633982,0.914721734
raw_928_1.jpg,2.663097858,0.590058274
raw_990_1.jpg,-1.918289065,0.804305313
raw_502_1.jpg,1.560330153,0.938436678
raw_196_1.jpg,-2.771180391,0.797319644
raw_547_1.jpg,0.785033643,0.837102851
raw_19_1.jpg,3.660772324,0.734040098
raw_377_1.jpg,1.118870258,0.586134079
raw_332_1.jpg,-4.289793491,0.59291601
raw_835_1.jpg,2.410066366,0.895492119
raw_870_1.jpg,2.424746752,0.53108144
raw_268_1.jpg,-1.968380451,0.679575165
raw_992_1.jpg,-1.863090873,0.91334026
raw_500_1.jpg,0.278810322,0.980321578
raw_194_1.jpg,1.725576043,0.74495458
raw_545_1.jpg,1.944709539,0.834963498
raw_169_1.jpg,-1.053079605,0.788741809
raw_601_1.jpg,-2.215849876,0.773662817
raw_644_1.jpg,-1.067759633,0.92588037
raw_295_1.jpg,0.083746023,0.910677045
raw_837_1.jpg,-0.601489484,0.939602506
raw_388_1.jpg,2.979017973,0.781637773
raw_759_1.jpg,-1.658362627,0.850170025
raw_375_1.jpg,1.891053915,0.668226936
raw_330_1.jpg,-1.206710696,0.69745873
raw_458_1.jpg,-3.039492369,0.604587907
raw_348_1.jpg,2.801297903,0.68066743
raw_799_1.jpg,0.18574363,0.867288348
raw_26_1.jpg,-3.07763052,0.743686676
raw_465_1.jpg,2.644774437,0.692243975
raw_63_1.jpg,-2.964587212,0.836356565
raw_420_1.jpg,1.608091116,0.668866711
raw_498_1.jpg,-3.24751997,0.474830721
raw_764_1.jpg,-0.102020137,0.865910701
raw_721_1.jpg,-0.936235964,0.985917476
raw_111_1.jpg,-2.403455019,0.822103627
raw_154_1.jpg,-1.853521109,0.771726742
raw_917_1.jpg,2.135632038,0.610295648
raw_585_1.jpg,-1.498311639,0.770906942
raw_679_1.jpg,-1.158122063,0.86197208
raw_210_1.jpg,-0.716501176,0.949762686
raw_684_1.jpg,-2.205549955,0.750121534
raw_255_1.jpg,-2.286918402,0.758032185
raw_578_1.jpg,-3.85393548,0.905396931
raw_740_1.jpg,-3.438308477,0.893219584
raw_391_1.jpg,0.378103524,0.789596911
raw_705_1.jpg,-2.667652369,0.689775018
raw_441_1.jpg,0.157781631,0.63888142
raw_896_1.jpg,-2.875073433,0.671723455
raw_47_1.jpg,1.440059662,0.779591549
raw_404_1.jpg,1.861063719,0.768261261
raw_329_1.jpg,-3.651793242,0.619630507
raw_519_1.jpg,-2.361809254,0.703173321
raw_271_1.jpg,-2.378683567,0.664146757
raw_618_1.jpg,-1.641941071,0.864008083
raw_135_1.jpg,-0.544367552,0.827671524
raw_976_1.jpg,1.275054097,0.731112714
raw_170_1.jpg,-2.578739166,0.740483426
raw_933_1.jpg,3.599854231,0.829098718
raw_625_1.jpg,-4.114824772,0.780721798
raw_660_1.jpg,-0.988911688,0.784898162
raw_108_1.jpg,-1.338952899,0.879582133
raw_524_1.jpg,1.056552052,0.664114969
raw_561_1.jpg,0.092561908,0.896640237
raw_209_1.jpg,1.323420048,0.75706344
raw_439_1.jpg,0.431079865,0.586925753
raw_9_1.jpg,-1.999071836,0.730353092
raw_780_1.jpg,-0.935487092,0.86056649
raw_351_1.jpg,-1.426151514,0.751656726
raw_314_1.jpg,-2.58267951,0.510868565
raw_738_1.jpg,0.72177732,0.838435864
raw_813_1.jpg,3.313590765,0.833347832
raw_481_1.jpg,0.9814592,0.68131477
raw_856_1.jpg,-3.67960906,0.726001825
raw_87_1.jpg,-0.963825405,0.786305435
raw_288_1.jpg,3.091103792,0.712702154
raw_659_1.jpg,-0.300397068,0.777746633
raw_131_1.jpg,-0.004221134,0.82427828
raw_972_1.jpg,1.905724049,0.629534961
raw_174_1.jpg,-1.514555931,0.763980253
raw_937_1.jpg,2.456228018,0.878889774
raw_558_1.jpg,-3.410560369,0.796753278
raw_189_1.jpg,-2.642464161,0.878581016
raw_275_1.jpg,-0.987696111,0.707818395
raw_445_1.jpg,-0.201273918,0.727762721
raw_892_1.jpg,-2.496894121,0.634942582
raw_43_1.jpg,0.84058851,0.798523967
raw_400_1.jpg,-0.725158513,0.643980384
raw_368_1.jpg,5.187855244,0.739867767
raw_744_1.jpg,2.171946764,0.848668972
raw_395_1.jpg,-1.144375443,0.56677796
raw_701_1.jpg,3.541632414,0.799182271
raw_779_1.jpg,-3.244047403,0.845324528
raw_817_1.jpg,-0.795361221,0.928896708
raw_485_1.jpg,0.557080388,0.74648794
raw_852_1.jpg,3.52554822,0.694886434
raw_83_1.jpg,-2.6326437,0.783665489
raw_478_1.jpg,-3.276854515,0.6763351
raw_784_1.jpg,0.783267081,0.828288762
raw_355_1.jpg,-0.515559137,0.855688084
raw_310_1.jpg,0.270092309,0.621673146
raw_520_1.jpg,3.3600986,0.593742643
raw_565_1.jpg,3.29936862,0.816199823
raw_248_1.jpg,3.326009035,0.724088461
raw_699_1.jpg,-1.089576721,0.947135566
raw_621_1.jpg,1.298567295,0.834685136
raw_664_1.jpg,3.283967257,0.813976224
raw_598_1.jpg,-1.14834404,0.757191602
raw_149_1.jpg,1.252904654,0.784746628
raw_371_1.jpg,0.295956254,0.822546629
raw_334_1.jpg,0.609385073,0.812469714
raw_419_1.jpg,-0.766531289,0.930685242
raw_833_1.jpg,4.600529671,0.908363092
raw_876_1.jpg,1.244590759,0.912363311
raw_718_1.jpg,0.408441603,0.927559314
raw_128_1.jpg,-2.382031679,0.847829757
raw_605_1.jpg,-0.403979182,0.804373512
raw_640_1.jpg,0.75347501,0.912497218
raw_291_1.jpg,-3.185611725,0.870580089
raw_996_1.jpg,-1.85581553,0.868968025
raw_504_1.jpg,-1.619921923,0.78187941
raw_190_1.jpg,2.724044561,0.833733035
raw_541_1.jpg,2.228363752,0.778784966
raw_214_1.jpg,-3.617801666,0.813084322
raw_680_1.jpg,1.397637606,0.754726189
raw_251_1.jpg,-0.387723774,0.773363422
raw_539_1.jpg,-0.609543681,0.816799712
raw_115_1.jpg,-4.435930729,0.914100869
raw_956_1.jpg,1.201819301,0.801457444
raw_150_1.jpg,0.273659557,0.854809969
raw_913_1.jpg,-1.022253871,0.61117718
raw_581_1.jpg,-2.818794012,0.890705682
raw_638_1.jpg,2.206438541,0.750845096
raw_760_1.jpg,0.327890515,0.834387982
raw_725_1.jpg,-4.42483902,0.845264552
raw_309_1.jpg,2.477874041,0.569813489
raw_22_1.jpg,2.609115124,0.737494937
raw_461_1.jpg,-1.908516645,0.799086799
raw_67_1.jpg,0.041335888,0.833532611
raw_424_1.jpg,-3.522841692,0.574601162
raw_117_1.jpg,-0.702019632,0.781261657
raw_954_1.jpg,-3.089259624,0.491329708
raw_152_1.jpg,4.035467148,0.841280339
raw_911_1.jpg,4.881364822,0.626241953
raw_583_1.jpg,3.047267437,0.792630079
raw_216_1.jpg,3.190864325,0.684863211
raw_682_1.jpg,2.477315187,0.748215031
raw_253_1.jpg,0.488305271,0.887039196
raw_20_1.jpg,-4.310164928,0.920169885
raw_463_1.jpg,1.88885951,0.725165864
raw_65_1.jpg,0.873700142,0.837891192
raw_426_1.jpg,3.200463057,0.792710471
raw_762_1.jpg,-3.039577246,0.814523351
raw_727_1.jpg,1.279730439,0.837628679
raw_98_1.jpg,2.818811417,0.779743517
raw_849_1.jpg,-3.573954344,0.783332868
raw_831_1.jpg,-0.006193571,0.863893798
raw_874_1.jpg,3.974539042,0.476039643
raw_58_1.jpg,0.682829201,0.841973796
raw_889_1.jpg,-3.988987684,0.950054798
raw_373_1.jpg,-4.554106236,0.63472698
raw_336_1.jpg,-4.585357189,0.726570084
raw_994_1.jpg,-1.779621601,0.658710855
raw_506_1.jpg,-0.641712487,0.862000705
raw_192_1.jpg,2.285188198,0.988779869
raw_543_1.jpg,3.253487587,0.842610237
raw_607_1.jpg,-2.836636066,0.837100641
raw_642_1.jpg,0.537684202,0.901574448
raw_293_1.jpg,-2.202287912,0.872759775
raw_969_1.jpg,2.012638569,0.81586074
raw_786_1.jpg,-2.742641211,0.935077419
raw_357_1.jpg,-0.314507484,0.774562814
raw_312_1.jpg,-0.211111903,0.562458641
raw_39_1.jpg,0.628600121,0.670194799
raw_815_1.jpg,3.562379122,0.895151708
raw_487_1.jpg,-0.285978973,0.735397037
raw_850_1.jpg,3.155841351,0.716153496
raw_81_1.jpg,-0.479224324,0.770660184
raw_908_1.jpg,-0.23503074,0.628899445
raw_623_1.jpg,-0.918630958,0.919997435
raw_666_1.jpg,-4.642366409,0.789808692
raw_522_1.jpg,2.645501852,0.797901659
raw_567_1.jpg,0.161463082,0.77700001
raw_277_1.jpg,-0.452433705,0.771478967
raw_133_1.jpg,0.586824834,0.737415479
raw_970_1.jpg,-2.401080847,0.61429756
raw_176_1.jpg,-1.609414935,0.985291981
raw_935_1.jpg,3.031951904,0.555383212
raw_828_1.jpg,-2.912616014,0.89212967
raw_746_1.jpg,0.432913512,0.830020746
raw_397_1.jpg,-0.811414719,0.658877819
raw_703_1.jpg,-2.284995794,0.81731839
raw_447_1.jpg,-1.249364853,0.707653099
raw_890_1.jpg,3.052529335,0.731626515
raw_41_1.jpg,2.263395548,0.734016792
raw_402_1.jpg,-3.704300404,0.67292026
raw_187_1.jpg,-1.715408564,0.809944926
raw_556_1.jpg,1.773381472,0.801781267
raw_981_1.jpg,-4.30649662,0.548067837
raw_513_1.jpg,-0.28425625,0.885554477
raw_657_1.jpg,-4.365519524,0.75716615
raw_286_1.jpg,-0.723089218,0.716840767
raw_612_1.jpg,-0.040627219,0.790580254
raw_939_1.jpg,-0.509434879,0.979769371
raw_861_1.jpg,-5.326310635,0.650345034
raw_824_1.jpg,2.329694748,0.801031283
raw_323_1.jpg,-1.540479183,0.760548778
raw_366_1.jpg,-1.346446633,0.908729933
raw_70_1.jpg,-0.562580466,0.825687488
raw_433_1.jpg,0.945821643,0.647023421
raw_35_1.jpg,0.309134245,0.823383112
raw_476_1.jpg,-0.443400979,0.707331652
raw_3_1.jpg,0.570709229,0.904104341
raw_732_1.jpg,-0.292360365,0.842305162
raw_777_1.jpg,-0.761346459,0.9394152
raw_819_1.jpg,0.849978149,0.863653538
raw_904_1.jpg,-1.259919405,0.635615864
raw_147_1.jpg,3.137618303,0.81389719
raw_596_1.jpg,-3.233057022,0.79696451
raw_941_1.jpg,0.758248687,0.945140763
raw_102_1.jpg,2.198523283,0.78231391
raw_697_1.jpg,2.804645777,0.787287411
raw_203_1.jpg,0.649096191,0.954904622
raw_878_1.jpg,-3.868690491,0.920900607
raw_716_1.jpg,2.872037411,0.713064164
raw_753_1.jpg,-1.194665909,0.802850844
raw_382_1.jpg,0.488802612,0.523477929
raw_54_1.jpg,1.645979285,0.847901625
raw_885_1.jpg,-0.232443094,0.929366781
raw_417_1.jpg,-3.798061132,0.86850139
raw_11_1.jpg,-0.718702555,0.847266231
raw_452_1.jpg,3.186773539,0.552479525
raw_262_1.jpg,-1.701223254,0.773359342
raw_998_1.jpg,0.423471034,0.827505949
raw_1002_1.jpg,-0.037511401,0.896165327
raw_920_1.jpg,2.163140059,0.568369274
raw_163_1.jpg,-1.558256269,0.809625106
raw_965_1.jpg,-0.755751789,0.730756965
raw_126_1.jpg,0.367406279,0.925395253
raw_958_1.jpg,0.539428592,0.900819399
raw_673_1.jpg,-0.735261381,0.74446562
raw_636_1.jpg,-2.654735327,0.79788705
raw_572_1.jpg,-2.407158375,0.717337798
raw_537_1.jpg,3.988227606,0.809290824
raw_307_1.jpg,-2.654796124,0.939997873
raw_793_1.jpg,1.89014709,0.850433957
raw_342_1.jpg,2.373696089,0.7101525
raw_69_1.jpg,1.575797558,0.793839117
raw_94_1.jpg,-3.558632612,0.812771085
raw_845_1.jpg,-3.193991661,0.941658449
raw_800_1.jpg,-3.065954924,0.860933066
raw_492_1.jpg,-2.235069513,0.968908322
raw_570_1.jpg,-0.941205323,0.759012049
raw_535_1.jpg,2.510074139,0.823982596
raw_218_1.jpg,3.170473337,0.961506465
raw_671_1.jpg,-0.356442183,0.797224512
raw_634_1.jpg,0.903841615,0.814152052
raw_119_1.jpg,-4.568870544,0.76403273
raw_729_1.jpg,-2.324411631,0.830021547
raw_96_1.jpg,4.649570465,0.773808939
raw_847_1.jpg,0.066687942,0.712348909
raw_802_1.jpg,-0.434036672,0.873311178
raw_490_1.jpg,-2.133656263,0.581488649
raw_428_1.jpg,0.655847967,0.602190042
raw_305_1.jpg,2.797298431,0.575274424
raw_791_1.jpg,0.63457936,0.797165416
raw_340_1.jpg,-0.637864053,0.735479479
raw_56_1.jpg,0.137740254,0.795740562
raw_887_1.jpg,-1.089380503,0.900465019
raw_415_1.jpg,-3.525337458,0.805569292
raw_13_1.jpg,0.15369767,0.736251446
raw_450_1.jpg,3.125211,0.506958674
raw_338_1.jpg,-4.53523016,0.623094482
raw_714_1.jpg,-1.74167347,0.803914338
raw_751_1.jpg,0.08665771,0.882414042
raw_380_1.jpg,3.276636839,0.518154139
raw_609_1.jpg,-0.799975872,0.929796218
raw_922_1.jpg,1.832537532,0.820772528
raw_161_1.jpg,-0.973961055,0.845554236
raw_967_1.jpg,1.615275264,0.864629984
raw_124_1.jpg,-0.404961377,0.945554753
raw_508_1.jpg,-3.462879419,0.661922677
raw_1000_1.jpg,-1.635097265,0.831766976
raw_260_1.jpg,2.868015528,0.786204056
raw_489_1.jpg,-0.181781054,0.775557285
raw_730_1.jpg,3.019488811,0.820443085
raw_775_1.jpg,-2.968554258,0.895987247
raw_359_1.jpg,0.502868533,0.904967309
raw_788_1.jpg,-1.28008616,0.931389803
raw_72_1.jpg,3.599436283,0.889009208
raw_431_1.jpg,-0.653316021,0.634354432
raw_37_1.jpg,-1.070742846,0.731218545
raw_474_1.jpg,-2.2536273,0.593147565
raw_1_1.jpg,1.467276573,0.797093389
raw_695_1.jpg,-2.570890427,0.838194726
raw_201_1.jpg,-1.637207389,0.840626452
raw_569_1.jpg,-2.892448664,0.83493363
raw_906_1.jpg,0.839860976,0.56029918
raw_145_1.jpg,-2.039355278,0.839473877
raw_594_1.jpg,-0.518256426,0.874817913
raw_943_1.jpg,-1.747314811,0.817099908
raw_100_1.jpg,2.107793093,0.809132792
raw_668_1.jpg,-0.663430035,0.801917078
raw_178_1.jpg,-1.333980203,0.851271863
raw_655_1.jpg,1.194903851,0.842457332
raw_284_1.jpg,1.853544235,0.856688672
raw_610_1.jpg,2.357344389,0.805338143
raw_279_1.jpg,2.136635542,0.644478145
